id,role_id,skill_id,category,weight_raw,weight_normalized,expected_level,is_critical,threshold,penalty
840,34,79,software,0.6341,0.08798,0.8,False,0.0,0.0
841,34,55,software,0.2561,0.035533,0.5,False,0.0,0.0
842,34,74,software,0.3049,0.042304,0.65,False,0.0,0.0
843,34,416,framework,0.1463,0.020299,0.35,False,0.0,0.0
844,34,342,knowledge,0.4634,0.064296,0.65,False,0.0,0.0
845,34,270,knowledge,0.2683,0.037226,0.5,False,0.0,0.0
846,34,287,knowledge,0.8171,0.113371,0.9,True,0.54,0.05
847,34,400,knowledge,0.5976,0.082916,0.8,False,0.0,0.0
848,34,371,knowledge,0.7073,0.098137,0.9,True,0.54,0.05
849,34,396,knowledge,0.8659,0.120142,0.9,True,0.54,0.05
850,33,25,Language,0.3049,0.049706,0.65,False,0.0,0.0
851,33,3,Language,0.1463,0.02385,0.35,False,0.0,0.0
852,33,59,software,0.7073,0.115306,0.9,True,0.54,0.05
853,33,78,software,0.5488,0.089467,0.8,False,0.0,0.0
854,33,120,software,0.4634,0.075545,0.65,False,0.0,0.0
855,33,172,software,0.2439,0.039761,0.5,False,0.0,0.0
856,33,157,software,0.2683,0.043739,0.5,False,0.0,0.0
857,33,58,software,0.1829,0.029817,0.5,False,0.0,0.0
858,33,213,framework,0.0976,0.015911,0.35,False,0.0,0.0
859,33,415,knowledge,0.7561,0.123262,0.9,True,0.54,0.05
860,33,396,knowledge,0.7317,0.119284,0.9,True,0.54,0.05
861,33,371,knowledge,0.6707,0.10934,0.8,True,0.48,0.05
862,33,287,knowledge,0.4268,0.069578,0.65,False,0.0,0.0
863,33,400,knowledge,0.3659,0.05965,0.65,False,0.0,0.0
864,33,342,knowledge,0.2195,0.035784,0.5,False,0.0,0.0
865,75,25,Language,0.4471,0.055887,0.65,False,0.0,0.0
866,75,3,Language,0.2588,0.03235,0.5,False,0.0,0.0
867,75,78,software,0.7529,0.094113,0.9,True,0.54,0.05
868,75,57,software,0.7176,0.0897,0.9,False,0.0,0.0
869,75,120,software,0.6941,0.086763,0.8,False,0.0,0.0
870,75,55,software,0.3647,0.045588,0.65,False,0.0,0.0
871,75,146,software,0.2941,0.036762,0.5,False,0.0,0.0
872,75,172,framework,0.2118,0.026475,0.5,False,0.0,0.0
873,75,251,framework,0.1647,0.020588,0.5,False,0.0,0.0
874,75,415,knowledge,0.9647,0.120588,0.9,True,0.54,0.05
875,75,288,knowledge,0.6588,0.08235,0.8,False,0.0,0.0
876,75,429,knowledge,0.8471,0.105887,0.9,True,0.54,0.05
877,75,321,knowledge,0.9294,0.116175,0.9,True,0.54,0.05
878,75,438,knowledge,0.2824,0.0353,0.5,False,0.0,0.0
879,75,338,knowledge,0.4118,0.051475,0.65,False,0.0,0.0
880,12,22,Language,1,0.133649,0.9,True,0.54,0.05
881,12,30,Language,0.8471,0.113214,0.9,True,0.54,0.05
882,12,16,Language,0.7529,0.100624,0.9,False,0.0,0.0
883,12,330,software,0.8706,0.116355,0.9,True,0.54,0.05
884,12,68,software,0.4941,0.066036,0.65,False,0.0,0.0
885,12,36,software,0.3294,0.044024,0.65,False,0.0,0.0
886,12,206,framework,0.6118,0.081766,0.8,False,0.0,0.0
887,12,247,framework,0.4471,0.059754,0.65,False,0.0,0.0
888,12,231,framework,0.3647,0.048742,0.65,False,0.0,0.0
889,12,390,knowledge,0.7176,0.095906,0.9,False,0.0,0.0
890,12,270,knowledge,0.5647,0.075471,0.8,False,0.0,0.0
891,12,363,knowledge,0.2588,0.034588,0.5,False,0.0,0.0
892,12,317,knowledge,0.2235,0.02987,0.5,False,0.0,0.0
893,67,25,Language,0.7436,0.094461,0.9,True,0.54,0.05
894,67,3,Language,0.5385,0.068407,0.8,False,0.0,0.0
895,67,24,Language,0.359,0.045605,0.65,False,0.0,0.0
896,67,50,software,0.8718,0.110747,0.9,True,0.54,0.05
897,67,102,software,0.6667,0.084693,0.8,False,0.0,0.0
898,67,114,software,0.6154,0.078176,0.8,False,0.0,0.0
899,67,112,software,0.4487,0.056999,0.65,False,0.0,0.0
900,67,95,software,0.2821,0.035836,0.5,False,0.0,0.0
901,67,157,software,0.2564,0.032571,0.5,False,0.0,0.0
902,67,352,framework,0.4103,0.052121,0.65,False,0.0,0.0
903,67,377,knowledge,0.7949,0.100978,0.9,True,0.54,0.05
904,67,371,knowledge,0.7051,0.089571,0.9,True,0.54,0.05
905,67,269,knowledge,0.4872,0.06189,0.65,False,0.0,0.0
906,67,288,knowledge,0.3846,0.048857,0.65,False,0.0,0.0
907,67,364,knowledge,0.3077,0.039088,0.65,False,0.0,0.0
908,28,25,Language,0.7333,0.071148,0.9,False,0.0,0.0
909,28,12,Language,0.3733,0.036219,0.65,False,0.0,0.0
910,28,3,Language,0.4667,0.045281,0.65,False,0.0,0.0
911,28,96,software,0.9067,0.087972,0.9,True,0.54,0.05
912,28,251,software,0.8267,0.08021,0.9,True,0.54,0.05
913,28,68,software,0.8,0.077619,0.9,True,0.54,0.05
914,28,36,software,0.6667,0.064686,0.8,False,0.0,0.0
915,28,273,software,0.4667,0.045281,0.65,False,0.0,0.0
916,28,125,software,0.4,0.03881,0.65,False,0.0,0.0
917,28,172,software,0.3333,0.032338,0.65,False,0.0,0.0
918,28,193,framework,0.16,0.015524,0.5,False,0.0,0.0
919,28,177,framework,0.1333,0.012933,0.35,False,0.0,0.0
920,28,280,knowledge,0.8667,0.084091,0.9,True,0.54,0.05
921,28,345,knowledge,0.7733,0.075029,0.9,False,0.0,0.0
922,28,330,knowledge,0.8,0.077619,0.9,True,0.54,0.05
923,28,351,knowledge,0.6,0.058215,0.8,False,0.0,0.0
924,28,363,knowledge,0.56,0.054334,0.8,False,0.0,0.0
925,28,406,knowledge,0.44,0.042691,0.65,False,0.0,0.0
926,64,25,Language,0.9444,0.098977,0.9,True,0.54,0.05
927,64,30,Language,0.8611,0.090247,0.9,True,0.54,0.05
928,64,26,Language,0.3889,0.040758,0.65,False,0.0,0.0
929,64,133,Language,0.2083,0.021831,0.5,False,0.0,0.0
930,64,286,software,0.5833,0.061132,0.8,False,0.0,0.0
931,64,124,software,0.4444,0.046575,0.65,False,0.0,0.0
932,64,197,software,0.2778,0.029115,0.5,False,0.0,0.0
933,64,238,framework,0.75,0.078603,0.9,False,0.0,0.0
934,64,258,framework,0.625,0.065503,0.8,False,0.0,0.0
935,64,250,framework,0.5278,0.055316,0.8,False,0.0,0.0
936,64,224,framework,0.4167,0.043672,0.65,False,0.0,0.0
937,64,356,knowledge,1,0.104804,0.9,True,0.54,0.05
938,64,412,knowledge,0.9028,0.094617,0.9,True,0.54,0.05
939,64,394,knowledge,0.4722,0.049489,0.65,False,0.0,0.0
940,64,329,knowledge,0.3056,0.032028,0.65,False,0.0,0.0
941,64,321,knowledge,0.8333,0.087333,0.9,False,0.0,0.0
942,9,25,Language,1,0.118879,0.9,True,0.54,0.05
943,9,30,Language,0.7294,0.08671,0.9,True,0.54,0.05
944,9,330,software,0.8706,0.103496,0.9,True,0.54,0.05
945,9,68,software,0.6471,0.076927,0.8,False,0.0,0.0
946,9,121,software,0.4588,0.054542,0.65,False,0.0,0.0
947,9,36,software,0.4118,0.048954,0.65,False,0.0,0.0
948,9,96,software,0.3647,0.043355,0.65,False,0.0,0.0
949,9,189,framework,0.4706,0.055945,0.65,False,0.0,0.0
950,9,193,framework,0.4353,0.051748,0.65,False,0.0,0.0
951,9,220,framework,0.3059,0.036365,0.65,False,0.0,0.0
952,9,390,knowledge,0.6824,0.081123,0.8,True,0.48,0.05
953,9,270,knowledge,0.6,0.071328,0.8,False,0.0,0.0
954,9,286,knowledge,0.5647,0.067131,0.8,False,0.0,0.0
955,9,280,knowledge,0.5294,0.062935,0.8,False,0.0,0.0
956,9,363,knowledge,0.3412,0.040562,0.65,False,0.0,0.0
957,22,15,Language,0.6824,0.062236,0.8,False,0.0,0.0
958,22,17,Language,0.4941,0.045062,0.65,False,0.0,0.0
959,22,30,Language,0.5647,0.051501,0.8,False,0.0,0.0
960,22,25,Language,0.4235,0.038624,0.65,False,0.0,0.0
961,22,93,software,0.8235,0.075104,0.9,True,0.54,0.05
962,22,330,software,0.8,0.072961,0.9,True,0.54,0.05
963,22,122,software,0.7647,0.069741,0.9,True,0.54,0.05
964,22,92,software,0.5294,0.048282,0.8,False,0.0,0.0
965,22,68,software,0.3765,0.034337,0.65,False,0.0,0.0
966,22,239,framework,0.6471,0.059016,0.8,False,0.0,0.0
967,22,186,framework,0.4471,0.040776,0.65,False,0.0,0.0
968,22,221,framework,0.3059,0.027898,0.65,False,0.0,0.0
969,22,185,framework,0.3765,0.034337,0.65,False,0.0,0.0
970,22,176,framework,0.2118,0.019316,0.5,False,0.0,0.0
971,22,270,knowledge,0.9176,0.083686,0.9,True,0.54,0.05
972,22,280,knowledge,0.7294,0.066522,0.9,True,0.54,0.05
973,22,266,knowledge,0.7765,0.070818,0.9,True,0.54,0.05
974,22,363,knowledge,0.4118,0.037557,0.65,False,0.0,0.0
975,22,286,knowledge,0.3529,0.032185,0.65,False,0.0,0.0
976,22,340,knowledge,0.3294,0.030042,0.65,False,0.0,0.0
977,21,30,Language,0.6,0.101122,0.8,False,0.0,0.0
978,21,93,software,0.8267,0.13933,0.9,True,0.54,0.05
979,21,122,software,0.56,0.094381,0.8,False,0.0,0.0
980,21,63,software,0.4667,0.078656,0.65,False,0.0,0.0
981,21,239,framework,0.2667,0.044949,0.5,False,0.0,0.0
982,21,270,knowledge,0.9067,0.152813,0.9,True,0.54,0.05
983,21,392,knowledge,0.7333,0.123588,0.9,True,0.54,0.05
984,21,321,knowledge,0.6667,0.112364,0.8,False,0.0,0.0
985,21,266,knowledge,0.5333,0.089881,0.8,False,0.0,0.0
986,21,340,knowledge,0.3733,0.062915,0.65,False,0.0,0.0
987,63,25,Language,0.9067,0.137379,0.9,True,0.54,0.05
988,63,30,Language,0.6933,0.105045,0.8,True,0.48,0.05
989,63,7,Language,0.3733,0.056561,0.65,False,0.0,0.0
990,63,19,Language,0.2933,0.044439,0.5,False,0.0,0.0
991,63,26,Language,0.16,0.024242,0.5,False,0.0,0.0
992,63,73,software,0.64,0.09697,0.8,True,0.48,0.05
993,63,36,software,0.24,0.036364,0.5,False,0.0,0.0
994,63,48,software,0.2,0.030303,0.5,False,0.0,0.0
995,63,220,framework,0.4667,0.070712,0.65,False,0.0,0.0
996,63,238,framework,0.1867,0.028288,0.5,False,0.0,0.0
997,63,327,knowledge,0.8667,0.131318,0.9,True,0.54,0.05
998,63,395,knowledge,0.6,0.090909,0.8,False,0.0,0.0
999,63,356,knowledge,0.5067,0.076773,0.8,False,0.0,0.0
1000,63,307,knowledge,0.3333,0.0505,0.65,False,0.0,0.0
1001,63,413,knowledge,0.1333,0.020197,0.35,False,0.0,0.0
1002,6,16,Language,1,0.106783,0.9,True,0.54,0.05
1003,6,35,Language,0.8706,0.092965,0.9,False,0.0,0.0
1004,6,9,Language,0.6471,0.069099,0.8,False,0.0,0.0
1005,6,330,software,0.9176,0.097984,0.9,True,0.54,0.05
1006,6,68,software,0.4235,0.045223,0.65,False,0.0,0.0
1007,6,76,software,0.6118,0.06533,0.8,False,0.0,0.0
1008,6,231,framework,1,0.106783,0.9,True,0.54,0.05
1009,6,214,framework,0.7059,0.075378,0.9,False,0.0,0.0
1010,6,232,framework,0.3412,0.036434,0.65,False,0.0,0.0
1011,6,270,knowledge,0.8,0.085426,0.9,False,0.0,0.0
1012,6,390,knowledge,0.8471,0.090456,0.9,False,0.0,0.0
1013,6,417,knowledge,0.6824,0.072869,0.8,False,0.0,0.0
1014,6,331,knowledge,0.5176,0.055271,0.8,False,0.0,0.0
1015,13,27,Language,1,0.114033,0.9,True,0.54,0.05
1016,13,30,Language,0.8,0.091226,0.9,True,0.54,0.05
1017,13,16,Language,0.6923,0.078945,0.8,False,0.0,0.0
1018,13,121,software,0.6462,0.073688,0.8,False,0.0,0.0
1019,13,330,software,0.6154,0.070176,0.8,False,0.0,0.0
1020,13,68,software,0.5385,0.061407,0.8,False,0.0,0.0
1021,13,36,software,0.4308,0.049125,0.65,False,0.0,0.0
1022,13,129,software,0.2308,0.026319,0.5,False,0.0,0.0
1023,13,234,framework,1,0.114033,0.9,True,0.54,0.05
1024,13,229,framework,0.4923,0.056138,0.65,False,0.0,0.0
1025,13,231,framework,0.3385,0.0386,0.65,False,0.0,0.0
1026,13,390,knowledge,0.7385,0.084213,0.9,True,0.54,0.05
1027,13,270,knowledge,0.5846,0.066664,0.8,False,0.0,0.0
1028,13,280,knowledge,0.3846,0.043857,0.65,False,0.0,0.0
1029,13,363,knowledge,0.2769,0.031576,0.5,False,0.0,0.0
1030,15,28,Language,1,0.12224,0.9,True,0.54,0.05
1031,15,7,Language,0.3056,0.037357,0.65,False,0.0,0.0
1032,15,12,Language,0.25,0.03056,0.5,False,0.0,0.0
1033,15,330,software,0.9444,0.115444,0.9,True,0.54,0.05
1034,15,68,software,0.8056,0.098477,0.9,True,0.54,0.05
1035,15,36,software,0.5833,0.071303,0.8,False,0.0,0.0
1036,15,351,software,0.5278,0.064518,0.8,False,0.0,0.0
1037,15,96,software,0.4861,0.059421,0.65,False,0.0,0.0
1038,15,121,software,0.4444,0.054324,0.65,False,0.0,0.0
1039,15,253,framework,0.4167,0.050938,0.65,False,0.0,0.0
1040,15,168,framework,0.2778,0.033958,0.5,False,0.0,0.0
1041,15,363,knowledge,0.7222,0.088282,0.9,True,0.54,0.05
1042,15,270,knowledge,0.6667,0.081498,0.8,False,0.0,0.0
1043,15,280,knowledge,0.5556,0.067917,0.8,False,0.0,0.0
1044,15,434,knowledge,0.1944,0.023764,0.5,False,0.0,0.0
1045,23,15,Language,0.6933,0.070267,0.8,True,0.48,0.05
1046,23,25,Language,0.5067,0.051355,0.8,False,0.0,0.0
1047,23,17,Language,0.3867,0.039192,0.65,False,0.0,0.0
1048,23,92,software,0.5467,0.055409,0.8,False,0.0,0.0
1049,23,68,software,0.4533,0.045942,0.65,False,0.0,0.0
1050,23,330,software,0.7333,0.074321,0.9,True,0.54,0.05
1051,23,122,software,0.64,0.064865,0.8,False,0.0,0.0
1052,23,93,software,0.6667,0.067571,0.8,False,0.0,0.0
1053,23,239,framework,0.6133,0.062159,0.8,False,0.0,0.0
1054,23,221,framework,0.4267,0.043246,0.65,False,0.0,0.0
1055,23,186,framework,0.28,0.028378,0.5,False,0.0,0.0
1056,23,176,framework,0.24,0.024324,0.5,False,0.0,0.0
1057,23,185,framework,0.4667,0.047301,0.65,False,0.0,0.0
1058,23,270,knowledge,0.8533,0.086483,0.9,True,0.54,0.05
1059,23,280,knowledge,0.7867,0.079733,0.9,True,0.54,0.05
1060,23,266,knowledge,0.76,0.077027,0.9,True,0.54,0.05
1061,23,363,knowledge,0.44,0.044594,0.65,False,0.0,0.0
1062,23,286,knowledge,0.3733,0.037834,0.65,False,0.0,0.0
1063,69,25,Language,0.6462,0.100484,0.8,False,0.0,0.0
1064,69,2,Language,0.4615,0.071763,0.65,False,0.0,0.0
1065,69,134,software,0.8923,0.138752,0.9,True,0.54,0.05
1066,69,70,software,0.6,0.0933,0.8,False,0.0,0.0
1067,69,236,framework,0.3385,0.052636,0.65,False,0.0,0.0
1068,69,343,knowledge,0.8462,0.131583,0.9,True,0.54,0.05
1069,69,415,knowledge,0.7385,0.114836,0.9,True,0.54,0.05
1070,69,352,knowledge,0.6923,0.107652,0.8,False,0.0,0.0
1071,69,288,knowledge,0.6769,0.105257,0.8,False,0.0,0.0
1072,69,338,knowledge,0.5385,0.083736,0.8,False,0.0,0.0
1073,68,25,Language,0.3733,0.073295,0.65,False,0.0,0.0
1074,68,2,Language,0.2133,0.04188,0.5,False,0.0,0.0
1075,68,15,Language,0.1333,0.026173,0.35,False,0.0,0.0
1076,68,273,software,0.64,0.12566,0.8,True,0.48,0.05
1077,68,36,software,0.52,0.102099,0.8,True,0.48,0.05
1078,68,134,software,0.3333,0.065441,0.65,False,0.0,0.0
1079,68,251,software,0.2933,0.057588,0.5,False,0.0,0.0
1080,68,96,software,0.24,0.047123,0.5,False,0.0,0.0
1081,68,243,framework,0.16,0.031415,0.5,False,0.0,0.0
1082,68,217,framework,0.0933,0.018319,0.35,False,0.0,0.0
1083,68,338,knowledge,0.56,0.109953,0.8,True,0.48,0.05
1084,68,336,knowledge,0.48,0.094245,0.65,True,0.39,0.05
1085,68,368,knowledge,0.4133,0.081149,0.65,False,0.0,0.0
1086,68,438,knowledge,0.36,0.070684,0.65,False,0.0,0.0
1087,68,313,knowledge,0.28,0.054976,0.5,False,0.0,0.0
1088,87,13,Language,0.16,0.016216,0.5,False,0.0,0.0
1089,87,76,software,0.8267,0.083786,0.9,False,0.0,0.0
1090,87,109,software,0.7333,0.07432,0.9,False,0.0,0.0
1091,87,38,software,0.5067,0.051354,0.8,False,0.0,0.0
1092,87,270,framework,0.64,0.064864,0.8,False,0.0,0.0
1093,87,270,framework,0.56,0.056756,0.8,False,0.0,0.0
1094,87,188,framework,0.4667,0.0473,0.65,False,0.0,0.0
1095,87,310,knowledge,0.9467,0.095948,0.9,True,0.54,0.05
1096,87,408,knowledge,0.9067,0.091894,0.9,True,0.54,0.05
1097,87,292,knowledge,0.92,0.093242,0.9,True,0.54,0.05
1098,87,427,knowledge,0.8533,0.086482,0.9,False,0.0,0.0
1099,87,436,knowledge,0.6933,0.070266,0.8,False,0.0,0.0
1100,87,321,knowledge,0.8667,0.08784,0.9,True,0.54,0.05
1101,87,410,knowledge,0.7867,0.079732,0.9,False,0.0,0.0
1102,27,25,Language,0.7529,0.067864,0.9,True,0.54,0.05
1103,27,12,Language,0.4471,0.0403,0.65,False,0.0,0.0
1104,27,3,Language,0.6118,0.055146,0.8,False,0.0,0.0
1105,27,15,Language,0.2588,0.023328,0.5,False,0.0,0.0
1106,27,96,software,0.8471,0.076355,0.9,True,0.54,0.05
1107,27,251,software,0.8,0.07211,0.9,True,0.54,0.05
1108,27,68,software,0.8235,0.074228,0.9,True,0.54,0.05
1109,27,36,software,0.6471,0.058328,0.8,False,0.0,0.0
1110,27,126,software,0.5647,0.0509,0.8,False,0.0,0.0
1111,27,273,software,0.3765,0.033937,0.65,False,0.0,0.0
1112,27,172,software,0.3294,0.029691,0.65,False,0.0,0.0
1113,27,194,framework,0.1412,0.012727,0.35,False,0.0,0.0
1114,27,242,framework,0.1765,0.015909,0.5,False,0.0,0.0
1115,27,280,knowledge,0.8941,0.080592,0.9,True,0.54,0.05
1116,27,345,knowledge,0.7647,0.068928,0.9,True,0.54,0.05
1117,27,379,knowledge,0.6353,0.057264,0.8,False,0.0,0.0
1118,27,363,knowledge,0.5294,0.047719,0.8,False,0.0,0.0
1119,27,351,knowledge,0.7294,0.065746,0.9,False,0.0,0.0
1120,27,270,knowledge,0.4118,0.037118,0.65,False,0.0,0.0
1121,27,288,knowledge,0.3529,0.031809,0.65,False,0.0,0.0
1122,20,15,Language,0.6471,0.075141,0.8,True,0.48,0.05
1123,20,5,Language,0.4,0.046448,0.65,False,0.0,0.0
1124,20,25,Language,0.3294,0.03825,0.65,False,0.0,0.0
1125,20,35,Language,0.2824,0.032792,0.5,False,0.0,0.0
1126,20,36,software,0.5882,0.068302,0.8,True,0.48,0.05
1127,20,96,software,0.5647,0.065573,0.8,True,0.48,0.05
1128,20,273,software,0.5412,0.062844,0.8,False,0.0,0.0
1129,20,68,software,0.4706,0.054646,0.65,False,0.0,0.0
1130,20,174,software,0.2941,0.034151,0.5,False,0.0,0.0
1131,20,242,framework,0.5294,0.061474,0.8,False,0.0,0.0
1132,20,163,framework,0.3529,0.040979,0.65,False,0.0,0.0
1133,20,231,framework,0.2353,0.027323,0.5,False,0.0,0.0
1134,20,363,knowledge,0.8471,0.098365,0.9,True,0.54,0.05
1135,20,286,knowledge,0.8,0.092896,0.9,True,0.54,0.05
1136,20,270,knowledge,0.5294,0.061474,0.8,False,0.0,0.0
1137,20,280,knowledge,0.4941,0.057375,0.65,False,0.0,0.0
1138,20,316,knowledge,0.3765,0.043719,0.65,False,0.0,0.0
1139,20,407,knowledge,0.3294,0.03825,0.65,False,0.0,0.0
1140,38,15,Language,0.6154,0.065755,0.8,False,0.0,0.0
1141,38,30,Language,0.4872,0.052057,0.65,False,0.0,0.0
1142,38,25,Language,0.4359,0.046575,0.65,False,0.0,0.0
1143,38,36,software,0.7051,0.075339,0.9,True,0.54,0.05
1144,38,273,software,0.6667,0.071236,0.8,False,0.0,0.0
1145,38,96,software,0.5897,0.063009,0.8,False,0.0,0.0
1146,38,68,software,0.5641,0.060274,0.8,False,0.0,0.0
1147,38,251,software,0.4615,0.049311,0.65,False,0.0,0.0
1148,38,242,framework,0.359,0.038359,0.65,False,0.0,0.0
1149,38,215,framework,0.2308,0.024661,0.5,False,0.0,0.0
1150,38,286,knowledge,0.9231,0.098632,0.9,True,0.54,0.05
1151,38,363,knowledge,0.8205,0.08767,0.9,True,0.54,0.05
1152,38,264,knowledge,0.7436,0.079453,0.9,True,0.54,0.05
1153,38,312,knowledge,0.641,0.06849,0.8,False,0.0,0.0
1154,38,406,knowledge,0.5769,0.061641,0.8,False,0.0,0.0
1155,38,270,knowledge,0.5385,0.057538,0.8,False,0.0,0.0
1156,65,26,Language,0.7436,0.096506,0.9,True,0.54,0.05
1157,65,25,Language,0.6667,0.086526,0.8,True,0.48,0.05
1158,65,30,Language,0.5769,0.074872,0.8,True,0.48,0.05
1159,65,133,software,0.3974,0.051576,0.65,False,0.0,0.0
1160,65,73,software,0.5128,0.066552,0.8,False,0.0,0.0
1161,65,147,software,0.2436,0.031615,0.5,False,0.0,0.0
1162,65,123,software,0.3077,0.039934,0.65,False,0.0,0.0
1163,65,220,framework,0.2821,0.036612,0.5,False,0.0,0.0
1164,65,238,framework,0.2308,0.029954,0.5,False,0.0,0.0
1165,65,250,framework,0.1538,0.019961,0.5,False,0.0,0.0
1166,65,412,knowledge,0.8333,0.108148,0.9,True,0.54,0.05
1167,65,356,knowledge,0.5385,0.069888,0.8,False,0.0,0.0
1168,65,335,knowledge,0.4872,0.06323,0.65,False,0.0,0.0
1169,65,285,knowledge,0.1795,0.023296,0.5,False,0.0,0.0
1170,65,303,knowledge,0.4231,0.054911,0.65,False,0.0,0.0
1171,65,278,knowledge,0.2564,0.033276,0.5,False,0.0,0.0
1172,65,321,knowledge,0.8718,0.113144,0.9,True,0.54,0.05
1173,43,25,Language,0.2154,0.030437,0.5,False,0.0,0.0
1174,43,3,Language,0.2923,0.041303,0.5,False,0.0,0.0
1175,43,24,Language,0.1538,0.021732,0.5,False,0.0,0.0
1176,43,113,software,0.6462,0.09131,0.8,True,0.48,0.05
1177,43,67,software,0.5846,0.082606,0.8,False,0.0,0.0
1178,43,152,software,0.4769,0.067387,0.65,False,0.0,0.0
1179,43,151,software,0.4462,0.063049,0.65,False,0.0,0.0
1180,43,172,software,0.1692,0.023908,0.5,False,0.0,0.0
1181,43,62,software,0.2462,0.034789,0.5,False,0.0,0.0
1182,43,49,software,0.4308,0.060873,0.65,False,0.0,0.0
1183,43,398,knowledge,0.9538,0.134775,0.9,True,0.54,0.05
1184,43,325,knowledge,0.7385,0.104352,0.9,True,0.54,0.05
1185,43,275,knowledge,0.7846,0.110866,0.9,True,0.54,0.05
1186,43,286,knowledge,0.4154,0.058697,0.65,False,0.0,0.0
1187,43,351,knowledge,0.5231,0.073916,0.8,False,0.0,0.0
1188,35,3,Language,0.84,0.106599,0.9,True,0.54,0.05
1189,35,25,Language,0.6,0.076142,0.8,False,0.0,0.0
1190,35,68,software,0.6667,0.084607,0.8,True,0.48,0.05
1191,35,96,software,0.5333,0.067678,0.8,False,0.0,0.0
1192,35,151,software,0.5067,0.064302,0.8,False,0.0,0.0
1193,35,330,software,0.3733,0.047373,0.65,False,0.0,0.0
1194,35,172,framework,0.6933,0.087982,0.8,True,0.48,0.05
1195,35,251,framework,0.4667,0.059226,0.65,False,0.0,0.0
1196,35,351,knowledge,1,0.126904,0.9,True,0.54,0.05
1197,35,372,knowledge,0.56,0.071066,0.8,False,0.0,0.0
1198,35,286,knowledge,0.48,0.060914,0.65,False,0.0,0.0
1199,35,293,knowledge,0.4267,0.05415,0.65,False,0.0,0.0
1200,35,280,knowledge,0.4,0.050761,0.65,False,0.0,0.0
1201,35,342,knowledge,0.3333,0.042297,0.65,False,0.0,0.0
1202,36,24,Language,0.7647,0.093794,0.9,False,0.0,0.0
1203,36,135,Language,0.3529,0.043285,0.65,False,0.0,0.0
1204,36,155,software,0.9647,0.118325,0.9,True,0.54,0.05
1205,36,37,software,0.9294,0.113995,0.9,True,0.54,0.05
1206,36,151,software,0.8471,0.1039,0.9,False,0.0,0.0
1207,36,103,software,0.7059,0.086582,0.9,False,0.0,0.0
1208,36,152,software,0.6471,0.07937,0.8,False,0.0,0.0
1209,36,223,framework,0.1412,0.017319,0.35,False,0.0,0.0
1210,36,372,knowledge,0.8824,0.10823,0.9,True,0.54,0.05
1211,36,273,knowledge,0.8,0.098123,0.9,False,0.0,0.0
1212,36,294,knowledge,0.5882,0.072145,0.8,False,0.0,0.0
1213,36,342,knowledge,0.5294,0.064933,0.8,False,0.0,0.0
1214,44,25,Language,0.6154,0.106432,0.8,True,0.48,0.05
1215,44,3,Language,0.4872,0.08426,0.65,False,0.0,0.0
1216,44,351,software,0.7051,0.121945,0.9,True,0.54,0.05
1217,44,69,software,0.5256,0.090901,0.8,False,0.0,0.0
1218,44,41,software,0.4359,0.075388,0.65,False,0.0,0.0
1219,44,156,software,0.3205,0.05543,0.65,False,0.0,0.0
1220,44,151,software,0.2821,0.048789,0.5,False,0.0,0.0
1221,44,164,framework,0.1538,0.026599,0.5,False,0.0,0.0
1222,44,286,knowledge,0.6667,0.115304,0.8,True,0.48,0.05
1223,44,372,knowledge,0.5769,0.099773,0.8,False,0.0,0.0
1224,44,294,knowledge,0.4103,0.07096,0.65,False,0.0,0.0
1225,44,280,knowledge,0.3718,0.064302,0.65,False,0.0,0.0
1226,44,270,knowledge,0.2308,0.039916,0.5,False,0.0,0.0
1227,96,30,Language,0.5333,0.076332,0.8,False,0.0,0.0
1228,96,25,Language,0.4267,0.061074,0.65,False,0.0,0.0
1229,96,15,Language,0.2933,0.04198,0.5,False,0.0,0.0
1230,96,93,software,0.6533,0.093508,0.8,True,0.48,0.05
1231,96,63,software,0.4667,0.066799,0.65,False,0.0,0.0
1232,96,105,software,0.2667,0.038173,0.5,False,0.0,0.0
1233,96,124,software,0.24,0.034351,0.5,False,0.0,0.0
1234,96,242,framework,0.2,0.028626,0.5,False,0.0,0.0
1235,96,231,framework,0.16,0.022901,0.5,False,0.0,0.0
1236,96,270,knowledge,0.9067,0.129777,0.9,True,0.54,0.05
1237,96,401,knowledge,0.7733,0.110683,0.9,True,0.54,0.05
1238,96,286,knowledge,0.6933,0.099233,0.8,True,0.48,0.05
1239,96,414,knowledge,0.6,0.085879,0.8,False,0.0,0.0
1240,96,363,knowledge,0.4,0.057252,0.65,False,0.0,0.0
1241,96,280,knowledge,0.3733,0.053431,0.65,False,0.0,0.0
1242,88,321,Language,1,0.143172,0.9,True,0.54,0.05
1243,88,14,Language,0.75,0.107379,0.9,True,0.54,0.05
1244,88,13,Language,0.1406,0.02013,0.35,False,0.0,0.0
1245,88,76,software,0.8125,0.116327,0.9,True,0.54,0.05
1246,88,93,software,0.4219,0.060404,0.65,False,0.0,0.0
1247,88,109,software,0.3281,0.046975,0.65,False,0.0,0.0
1248,88,80,software,0.0938,0.01343,0.35,False,0.0,0.0
1249,88,270,framework,0.375,0.05369,0.65,False,0.0,0.0
1250,88,428,knowledge,0.7969,0.114094,0.9,True,0.54,0.05
1251,88,270,framework,0.6563,0.093964,0.8,False,0.0,0.0
